+----------+----------+--------------+--------------+
|    x1    |    x2    |     f12      |     f21      |
|   0.11   |   1.64   |   87.0804    |   155.0705   |
|   0.11   |   1.65   |   87.5296    |   155.5845   |
|   0.11   |   1.66   |   87.9787    |   156.1021   |
|   0.11   |   1.67   |   88.4277    |   156.6233   |
|   0.11   |   1.68   |   88.8766    |   157.1481   |
|   0.11   |   1.69   |   89.3255    |   157.6765   |
|   0.11   |   1.70   |   89.7743    |   158.2086   |
|   0.11   |   1.71   |   90.2230    |   158.7442   |
|   0.11   |   1.72   |   90.6717    |   159.2834   |
|   0.11   |   1.73   |   91.1203    |   159.8262   |
|   0.11   |   1.74   |   91.5689    |   160.3726   |
|   0.11   |   1.75   |   92.0174    |   160.9226   |
|   0.11   |   1.76   |   92.4658    |   161.4762   |
|   0.11   |   1.77   |   92.9141    |   162.0335   |
|   0.11   |   1.78   |   93.3624    |   162.5943   |
|   0.11   |   1.79   |   93.8106    |   163.1587   |
|   0.11   |   1.80   |   94.2588    |   163.7267   |
|   0.11   |   1.81   |   94.7069    |   164.2983   |
|   0.11   |   1.82   |   95.1549    |   164.8735   |
|   0.11   |   1.83   |   95.6029    |   165.4523   |
|   0.11   |   1.84   |   96.0508    |   166.0348   |
|   0.11   |   1.85   |   96.4986    |   166.6208   |
|   0.11   |   1.86   |   96.9463    |   167.2104   |
|   0.11   |   1.87   |   97.3940    |   167.8036   |
|   0.11   |   1.88   |   97.8416    |   168.4004   |
|   0.11   |   1.89   |   98.2892    |   169.0008   |
|   0.11   |   1.90   |   98.7367    |   169.6048   |
|   0.11   |   1.91   |   99.1841    |   170.2125   |
|   0.11   |   1.92   |   99.6315    |   170.8237   |
|   0.11   |   1.93   |   100.0788   |   171.4385   |
|   0.11   |   1.94   |   100.5260   |   172.0569   |
|   0.11   |   1.95   |   100.9732   |   172.6789   |
|   0.11   |   1.96   |   101.4203   |   173.3045   |
|   0.11   |   1.97   |   101.8673   |   173.9338   |
|   0.11   |   1.98   |   102.3143   |   174.5666   |
|   0.11   |   1.99   |   102.7612   |   175.2030   |
|   0.11   |   2.00   |   103.2080   |   175.8430   |
+----------+----------+--------------+--------------+
|   0.12   |   0.00   |   12.5520    |   119.1600   |
|   0.12   |   0.01   |   13.0120    |   119.0840   |
|   0.12   |   0.02   |   13.4719    |   119.0115   |
|   0.12   |   0.03   |   13.9317    |   118.9427   |
|   0.12   |   0.04   |   14.3914    |   118.8774   |
|   0.12   |   0.05   |   14.8511    |   118.8158   |
|   0.12   |   0.06   |   15.3107    |   118.7578   |
|   0.12   |   0.07   |   15.7702    |   118.7033   |
|   0.12   |   0.08   |   16.2297    |   118.6525   |
|   0.12   |   0.09   |   16.6891    |   118.6052   |
|   0.12   |   0.10   |   17.1484    |   118.5616   |
|   0.12   |   0.11   |   17.6076    |   118.5216   |
|   0.12   |   0.12   |   18.0668    |   118.4851   |
|   0.12   |   0.13   |   18.5259    |   118.4523   |
|   0.12   |   0.14   |   18.9849    |   118.4230   |
|   0.12   |   0.15   |   19.4439    |   118.3974   |
|   0.12   |   0.16   |   19.9028    |   118.3754   |
|   0.12   |   0.17   |   20.3616    |   118.3569   |
|   0.12   |   0.18   |   20.8203    |   118.3421   |
|   0.12   |   0.19   |   21.2790    |   118.3308   |
|   0.12   |   0.20   |   21.7376    |   118.3232   |
|   0.12   |   0.21   |   22.1961    |   118.3192   |
|   0.12   |   0.22   |   22.6546    |   118.3187   |
|   0.12   |   0.23   |   23.1130    |   118.3219   |
|   0.12   |   0.24   |   23.5713    |   118.3286   |
|   0.12   |   0.25   |   24.0295    |   118.3390   |
|   0.12   |   0.26   |   24.4877    |   118.3530   |
|   0.12   |   0.27   |   24.9458    |   118.3705   |
|   0.12   |   0.28   |   25.4038    |   118.3917   |
|   0.12   |   0.29   |   25.8617    |   118.4164   |
|   0.12   |   0.30   |   26.3196    |   118.4448   |
|   0.12   |   0.31   |   26.7774    |   118.4768   |
|   0.12   |   0.32   |   27.2351    |   118.5123   |
|   0.12   |   0.33   |   27.6928    |   118.5515   |
|   0.12   |   0.34   |   28.1504    |   118.5942   |
|   0.12   |   0.35   |   28.6079    |   118.6406   |
|   0.12   |   0.36   |   29.0653    |   118.6906   |
|   0.12   |   0.37   |   29.5227    |   118.7441   |
|   0.12   |   0.38   |   29.9800    |   118.8013   |
|   0.12   |   0.39   |   30.4372    |   118.8620   |
|   0.12   |   0.40   |   30.8944    |   118.9264   |
|   0.12   |   0.41   |   31.3515    |   118.9944   |
|   0.12   |   0.42   |   31.8085    |   119.0659   |
|   0.12   |   0.43   |   32.2654    |   119.1411   |
|   0.12   |   0.44   |   32.7223    |   119.2198   |
|   0.12   |   0.45   |   33.1791    |   119.3022   |
|   0.12   |   0.46   |   33.6358    |   119.3882   |
|   0.12   |   0.47   |   34.0925    |   119.4777   |
|   0.12   |   0.48   |   34.5491    |   119.5709   |
|   0.12   |   0.49   |   35.0056    |   119.6676   |
|   0.12   |   0.50   |   35.4620    |   119.7680   |
|   0.12   |   0.51   |   35.9184    |   119.8720   |
|   0.12   |   0.52   |   36.3747    |   119.9795   |
|   0.12   |   0.53   |   36.8309    |   120.0907   |
|   0.12   |   0.54   |   37.2870    |   120.2054   |
|   0.12   |   0.55   |   37.7431    |   120.3238   |
|   0.12   |   0.56   |   38.1991    |   120.4458   |
|   0.12   |   0.57   |   38.6550    |   120.5713   |
|   0.12   |   0.58   |   39.1109    |   120.7005   |
|   0.12   |   0.59   |   39.5667    |   120.8332   |
|   0.12   |   0.60   |   40.0224    |   120.9696   |
|   0.12   |   0.61   |   40.4780    |   121.1096   |
|   0.12   |   0.62   |   40.9336    |   121.2531   |
|   0.12   |   0.63   |   41.3891    |   121.4003   |
|   0.12   |   0.64   |   41.8445    |   121.5510   |
|   0.12   |   0.65   |   42.2999    |   121.7054   |
|   0.12   |   0.66   |   42.7552    |   121.8634   |
|   0.12   |   0.67   |   43.2104    |   122.0249   |
|   0.12   |   0.68   |   43.6655    |   122.1901   |
|   0.12   |   0.69   |   44.1206    |   122.3588   |
|   0.12   |   0.70   |   44.5756    |   122.5312   |
|   0.12   |   0.71   |   45.0305    |   122.7072   |
|   0.12   |   0.72   |   45.4854    |   122.8867   |
|   0.12   |   0.73   |   45.9402    |   123.0699   |
|   0.12   |   0.74   |   46.3949    |   123.2566   |
|   0.12   |   0.75   |   46.8495    |   123.4470   |
|   0.12   |   0.76   |   47.3041    |   123.6410   |
|   0.12   |   0.77   |   47.7586    |   123.8385   |
|   0.12   |   0.78   |   48.2130    |   124.0397   |
|   0.12   |   0.79   |   48.6673    |   124.2444   |
|   0.12   |   0.80   |   49.1216    |   124.4528   |
|   0.12   |   0.81   |   49.5758    |   124.6648   |
|   0.12   |   0.82   |   50.0299    |   124.8803   |
|   0.12   |   0.83   |   50.4840    |   125.0995   |
|   0.12   |   0.84   |   50.9380    |   125.3222   |
|   0.12   |   0.85   |   51.3919    |   125.5486   |
|   0.12   |   0.86   |   51.8457    |   125.7786   |
|   0.12   |   0.87   |   52.2995    |   126.0121   |
|   0.12   |   0.88   |   52.7532    |   126.2493   |
|   0.12   |   0.89   |   53.2068    |   126.4900   |
|   0.12   |   0.90   |   53.6604    |   126.7344   |
|   0.12   |   0.91   |   54.1139    |   126.9824   |
|   0.12   |   0.92   |   54.5673    |   127.2339   |
|   0.12   |   0.93   |   55.0206    |   127.4891   |
|   0.12   |   0.94   |   55.4739    |   127.7478   |
|   0.12   |   0.95   |   55.9271    |   128.0102   |
|   0.12   |   0.96   |   56.3802    |   128.2762   |
|   0.12   |   0.97   |   56.8333    |   128.5457   |
|   0.12   |   0.98   |   57.2863    |   128.8189   |
|   0.12   |   0.99   |   57.7392    |   129.0956   |
|   0.12   |   1.00   |   58.1920    |   129.3760   |
|   0.12   |   1.01   |   58.6448    |   129.6600   |
|   0.12   |   1.02   |   59.0975    |   129.9475   |
|   0.12   |   1.03   |   59.5501    |   130.2387   |
|   0.12   |   1.04   |   60.0026    |   130.5334   |
|   0.12   |   1.05   |   60.4551    |   130.8318   |
|   0.12   |   1.06   |   60.9075    |   131.1338   |
|   0.12   |   1.07   |   61.3598    |   131.4393   |
|   0.12   |   1.08   |   61.8121    |   131.7485   |
|   0.12   |   1.09   |   62.2643    |   132.0612   |
|   0.12   |   1.10   |   62.7164    |   132.3776   |
|   0.12   |   1.11   |   63.1684    |   132.6976   |
|   0.12   |   1.12   |   63.6204    |   133.0211   |
|   0.12   |   1.13   |   64.0723    |   133.3483   |
|   0.12   |   1.14   |   64.5241    |   133.6790   |
|   0.12   |   1.15   |   64.9759    |   134.0134   |
|   0.12   |   1.16   |   65.4276    |   134.3514   |
|   0.12   |   1.17   |   65.8792    |   134.6929   |
|   0.12   |   1.18   |   66.3307    |   135.0381   |
|   0.12   |   1.19   |   66.7822    |   135.3868   |
|   0.12   |   1.20   |   67.2336    |   135.7392   |
|   0.12   |   1.21   |   67.6849    |   136.0952   |
|   0.12   |   1.22   |   68.1362    |   136.4547   |
|   0.12   |   1.23   |   68.5874    |   136.8179   |
|   0.12   |   1.24   |   69.0385    |   137.1846   |
|   0.12   |   1.25   |   69.4895    |   137.5550   |
|   0.12   |   1.26   |   69.9405    |   137.9290   |
|   0.12   |   1.27   |   70.3914    |   138.3065   |
|   0.12   |   1.28   |   70.8422    |   138.6877   |
|   0.12   |   1.29   |   71.2929    |   139.0724   |
|   0.12   |   1.30   |   71.7436    |   139.4608   |
|   0.12   |   1.31   |   72.1942    |   139.8528   |
|   0.12   |   1.32   |   72.6447    |   140.2483   |
|   0.12   |   1.33   |   73.0952    |   140.6475   |
|   0.12   |   1.34   |   73.5456    |   141.0502   |
|   0.12   |   1.35   |   73.9959    |   141.4566   |
|   0.12   |   1.36   |   74.4461    |   141.8666   |
|   0.12   |   1.37   |   74.8963    |   142.2801   |
|   0.12   |   1.38   |   75.3464    |   142.6973   |
|   0.12   |   1.39   |   75.7964    |   143.1180   |
|   0.12   |   1.40   |   76.2464    |   143.5424   |
|   0.12   |   1.41   |   76.6963    |   143.9704   |
|   0.12   |   1.42   |   77.1461    |   144.4019   |
|   0.12   |   1.43   |   77.5958    |   144.8371   |
|   0.12   |   1.44   |   78.0455    |   145.2758   |
|   0.12   |   1.45   |   78.4951    |   145.7182   |
|   0.12   |   1.46   |   78.9446    |   146.1642   |
|   0.12   |   1.47   |   79.3941    |   146.6137   |
|   0.12   |   1.48   |   79.8435    |   147.0669   |
|   0.12   |   1.49   |   80.2928    |   147.5236   |
|   0.12   |   1.50   |   80.7420    |   147.9840   |
|   0.12   |   1.51   |   81.1912    |   148.4480   |
|   0.12   |   1.52   |   81.6403    |   148.9155   |
|   0.12   |   1.53   |   82.0893    |   149.3867   |
|   0.12   |   1.54   |   82.5382    |   149.8614   |
|   0.12   |   1.55   |   82.9871    |   150.3398   |
|   0.12   |   1.56   |   83.4359    |   150.8218   |
|   0.12   |   1.57   |   83.8846    |   151.3073   |
|   0.12   |   1.58   |   84.3333    |   151.7965   |
|   0.12   |   1.59   |   84.7819    |   152.2892   |
|   0.12   |   1.60   |   85.2304    |   152.7856   |
|   0.12   |   1.61   |   85.6788    |   153.2856   |
|   0.12   |   1.62   |   86.1272    |   153.7891   |
|   0.12   |   1.63   |   86.5755    |   154.2963   |
|   0.12   |   1.64   |   87.0237    |   154.8070   |
|   0.12   |   1.65   |   87.4719    |   155.3214   |
|   0.12   |   1.66   |   87.9200    |   155.8394   |
|   0.12   |   1.67   |   88.3680    |   156.3609   |
|   0.12   |   1.68   |   88.8159    |   156.8861   |
|   0.12   |   1.69   |   89.2638    |   157.4148   |
|   0.12   |   1.70   |   89.7116    |   157.9472   |
|   0.12   |   1.71   |   90.1593    |   158.4832   |
|   0.12   |   1.72   |   90.6070    |   159.0227   |
|   0.12   |   1.73   |   91.0546    |   159.5659   |
|   0.12   |   1.74   |   91.5021    |   160.1126   |
|   0.12   |   1.75   |   91.9495    |   160.6630   |
|   0.12   |   1.76   |   92.3969    |   161.2170   |
|   0.12   |   1.77   |   92.8442    |   161.7745   |
|   0.12   |   1.78   |   93.2914    |   162.3357   |
|   0.12   |   1.79   |   93.7385    |   162.9004   |
|   0.12   |   1.80   |   94.1856    |   163.4688   |
|   0.12   |   1.81   |   94.6326    |   164.0408   |
|   0.12   |   1.82   |   95.0795    |   164.6163   |
|   0.12   |   1.83   |   95.5264    |   165.1955   |
|   0.12   |   1.84   |   95.9732    |   165.7782   |
|   0.12   |   1.85   |   96.4199    |   166.3646   |
|   0.12   |   1.86   |   96.8665    |   166.9546   |
|   0.12   |   1.87   |   97.3131    |   167.5481   |
|   0.12   |   1.88   |   97.7596    |   168.1453   |
|   0.12   |   1.89   |   98.2060    |   168.7460   |
|   0.12   |   1.90   |   98.6524    |   169.3504   |
|   0.12   |   1.91   |   99.0987    |   169.9584   |
|   0.12   |   1.92   |   99.5449    |   170.5699   |
|   0.12   |   1.93   |   99.9910    |   171.1851   |
|   0.12   |   1.94   |   100.4371   |   171.8038   |
|   0.12   |   1.95   |   100.8831   |   172.4262   |
|   0.12   |   1.96   |   101.3290   |   173.0522   |
|   0.12   |   1.97   |   101.7749   |   173.6817   |
|   0.12   |   1.98   |   102.2207   |   174.3149   |
|   0.12   |   1.99   |   102.6664   |   174.9516   |
|   0.12   |   2.00   |   103.1120   |   175.5920   |
+----------+----------+--------------+--------------+
|   0.13   |   0.00   |   12.5720    |   118.8400   |
|   0.13   |   0.01   |   13.0320    |   118.7643   |
|   0.13   |   0.02   |   13.4918    |   118.6923   |
|   0.13   |   0.03   |   13.9516    |   118.6238   |
|   0.13   |   0.04   |   14.4114    |   118.5589   |
|   0.13   |   0.05   |   14.8710    |   118.4977   |
|   0.13   |   0.06   |   15.3306    |   118.4400   |
|   0.13   |   0.07   |   15.7901    |   118.3859   |
|   0.13   |   0.08   |   16.2495    |   118.3355   |
|   0.13   |   0.09   |   16.7088    |   118.2886   |
|   0.13   |   0.10   |   17.1681    |   118.2454   |
|   0.13   |   0.11   |   17.6273    |   118.2057   |
|   0.13   |   0.12   |   18.0864    |   118.1696   |
|   0.13   |   0.13   |   18.5454    |   118.1372   |
|   0.13   |   0.14   |   19.0044    |   118.1083   |
|   0.13   |   0.15   |   19.4632    |   118.0830   |
|   0.13   |   0.16   |   19.9220    |   118.0614   |
|   0.13   |   0.17   |   20.3807    |   118.0433   |
|   0.13   |   0.18   |   20.8394    |   118.0288   |
|   0.13   |   0.19   |   21.2979    |   118.0180   |
|   0.13   |   0.20   |   21.7564    |   118.0107   |
|   0.13   |   0.21   |   22.2148    |   118.0070   |
|   0.13   |   0.22   |   22.6731    |   118.0070   |
|   0.13   |   0.23   |   23.1314    |   118.0105   |
|   0.13   |   0.24   |   23.5895    |   118.0176   |
|   0.13   |   0.25   |   24.0476    |   118.0284   |
|   0.13   |   0.26   |   24.5056    |   118.0427   |
|   0.13   |   0.27   |   24.9636    |   118.0606   |
|   0.13   |   0.28   |   25.4214    |   118.0822   |
|   0.13   |   0.29   |   25.8792    |   118.1073   |
|   0.13   |   0.30   |   26.3369    |   118.1360   |
|   0.13   |   0.31   |   26.7945    |   118.1684   |
|   0.13   |   0.32   |   27.2521    |   118.2043   |
|   0.13   |   0.33   |   27.7095    |   118.2439   |
|   0.13   |   0.34   |   28.1669    |   118.2870   |
|   0.13   |   0.35   |   28.6242    |   118.3337   |
|   0.13   |   0.36   |   29.0815    |   118.3841   |
|   0.13   |   0.37   |   29.5386    |   118.4380   |
|   0.13   |   0.38   |   29.9957    |   118.4955   |
|   0.13   |   0.39   |   30.4527    |   118.5567   |
|   0.13   |   0.40   |   30.9096    |   118.6214   |
|   0.13   |   0.41   |   31.3664    |   118.6897   |
|   0.13   |   0.42   |   31.8232    |   118.7617   |
|   0.13   |   0.43   |   32.2799    |   118.8372   |
|   0.13   |   0.44   |   32.7365    |   118.9163   |
|   0.13   |   0.45   |   33.1930    |   118.9991   |
|   0.13   |   0.46   |   33.6495    |   119.0854   |
|   0.13   |   0.47   |   34.1058    |   119.1753   |
|   0.13   |   0.48   |   34.5621    |   119.2689   |
|   0.13   |   0.49   |   35.0184    |   119.3660   |
|   0.13   |   0.50   |   35.4745    |   119.4668   |
|   0.13   |   0.51   |   35.9306    |   119.5711   |
|   0.13   |   0.52   |   36.3865    |   119.6790   |
|   0.13   |   0.53   |   36.8424    |   119.7906   |
|   0.13   |   0.54   |   37.2983    |   119.9057   |
|   0.13   |   0.55   |   37.7540    |   120.0244   |
|   0.13   |   0.56   |   38.2097    |   120.1468   |
|   0.13   |   0.57   |   38.6653    |   120.2727   |
|   0.13   |   0.58   |   39.1208    |   120.4022   |
|   0.13   |   0.59   |   39.5762    |   120.5354   |
|   0.13   |   0.60   |   40.0316    |   120.6721   |
|   0.13   |   0.61   |   40.4869    |   120.8124   |
|   0.13   |   0.62   |   40.9421    |   120.9564   |
|   0.13   |   0.63   |   41.3972    |   121.1039   |
|   0.13   |   0.64   |   41.8523    |   121.2550   |
|   0.13   |   0.65   |   42.3072    |   121.4098   |
|   0.13   |   0.66   |   42.7621    |   121.5681   |
|   0.13   |   0.67   |   43.2169    |   121.7300   |
|   0.13   |   0.68   |   43.6717    |   121.8956   |
|   0.13   |   0.69   |   44.1263    |   122.0647   |
|   0.13   |   0.70   |   44.5809    |   122.2374   |
|   0.13   |   0.71   |   45.0354    |   122.4138   |
|   0.13   |   0.72   |   45.4898    |   122.5937   |
|   0.13   |   0.73   |   45.9442    |   122.7773   |
|   0.13   |   0.74   |   46.3984    |   122.9644   |
|   0.13   |   0.75   |   46.8526    |   123.1551   |
|   0.13   |   0.76   |   47.3067    |   123.3495   |
|   0.13   |   0.77   |   47.7608    |   123.5474   |
|   0.13   |   0.78   |   48.2147    |   123.7489   |
|   0.13   |   0.79   |   48.6686    |   123.9541   |
|   0.13   |   0.80   |   49.1224    |   124.1628   |
|   0.13   |   0.81   |   49.5761    |   124.3751   |
|   0.13   |   0.82   |   50.0298    |   124.5911   |
|   0.13   |   0.83   |   50.4833    |   124.8106   |
|   0.13   |   0.84   |   50.9368    |   125.0337   |
|   0.13   |   0.85   |   51.3902    |   125.2605   |
|   0.13   |   0.86   |   51.8436    |   125.4908   |
|   0.13   |   0.87   |   52.2968    |   125.7247   |
|   0.13   |   0.88   |   52.7500    |   125.9623   |
|   0.13   |   0.89   |   53.2031    |   126.2034   |
|   0.13   |   0.90   |   53.6561    |   126.4481   |
|   0.13   |   0.91   |   54.1090    |   126.6965   |
|   0.13   |   0.92   |   54.5619    |   126.9484   |
|   0.13   |   0.93   |   55.0147    |   127.2040   |
|   0.13   |   0.94   |   55.4674    |   127.4631   |
